nam1	gbrbin	tsibin	count	mb	mb_scaled	nam2	mb_scaled_na	gbr_binmean	tsi_binmean
SDS	(0.112,0.129]	(0.0765,0.0899]	3973	0.2678277328753333	0.267330943535868	SDS	0.267330943535868	0.12	0.08
SDS	(0.112,0.129]	(0.0899,0.101]	4921	0.2755366401952688	0.2749379461746518	SDS	0.2749379461746518	0.12	0.1
SDS	(0.112,0.129]	(0.101,0.112]	7830	0.1781428575860565	0.17883162000395267	SDS	0.17883162000395267	0.12	0.11
SDS	(0.112,0.129]	(0.112,0.129]	8515	-0.05560885961972761	-0.05183011398865629	SDS	-0.05183011398865629	0.12	0.12
SDS	(0.112,0.129]	(0.129,0.143]	6881	-0.1098834703035482	-0.10538726412108772	SDS	-0.10538726412108772	0.12	0.14
SDS	(0.112,0.129]	(0.143,0.157]	5269	-0.17140177432219572	-0.16609235260920172	SDS	-0.16609235260920172	0.12	0.15
SDS	(0.112,0.129]	(0.157,0.169]	5528	-0.23798255802239532	-0.2317929994427594	SDS	-0.2317929994427594	0.12	0.16
SDS	(0.112,0.129]	(0.169,0.185]	3671	-0.33550115197243524	-0.32802248706288606	SDS	-0.32802248706288606	0.12	0.18
SDS	(0.112,0.129]	(0.185,0.202]	2452	-0.4871365191191444	-0.47765337379504286	SDS	-0.47765337379504286	0.12	0.19
SDS	(0.112,0.129]	(0.202,0.219]	1486	-0.5872045079217295	-0.5763985556070638	SDS	-0.5763985556070638	0.12	0.21
SDS	(0.112,0.129]	(0.219,0.23]	874	-0.569175960412026	-0.55860832895262	SDS	-0.55860832895262	0.12	0.22
SDS	(0.112,0.129]	(0.23,0.25]	597	-0.833803734307957	-0.8197379664974992	SDS	-0.8197379664974992	0.12	0.24
SDS	(0.112,0.129]	(0.25,0.265]	187	-0.7051114381126055	-0.6927468643710603	SDS	NA	0.12	0.26
SDS	(0.112,0.129]	(0.265,0.281]	88	-0.5437890344991836	-0.5335569949055509	SDS	NA	0.12	0.27
SDS	(0.112,0.129]	(0.281,0.298]	38	-0.9310431891976635	-0.9156920050195348	SDS	NA	0.12	0.29
SDS	(0.112,0.129]	(0.298,0.316]	17	-1.5633238665467386	-1.5396145119886093	SDS	NA	0.12	0.31
SDS	(0.112,0.129]	(0.316,0.337]	3	-2.9526116521926102	-2.9105371879051014	SDS	NA	0.12	0.33
SDS	(0.112,0.129]	(0.337,0.352]	9	-4.3883611281906925	-4.32730737326014	SDS	NA	0.12	0.34
SDS	(0.112,0.129]	(0.352,0.371]	5	-4.415384293969552	-4.353973317583596	SDS	NA	0.12	0.36
SDS	(0.112,0.129]	(0.388,0.408]	4	-1.3908552158681051	-1.3694257386164033	SDS	NA	0.12	0.4
SDS	(0.129,0.143]	[0,0.0459]	710	0.8110187720203141	0.8033414955701274	SDS	0.8033414955701274	0.14	0.02
SDS	(0.129,0.143]	(0.0459,0.0618]	1754	0.664987376211813	0.6592405008172367	SDS	0.6592405008172367	0.14	0.05
SDS	(0.129,0.143]	(0.0618,0.0765]	3489	0.5841249687023081	0.5794470201364545	SDS	0.5794470201364545	0.14	0.07
SDS	(0.129,0.143]	(0.0765,0.0899]	3681	0.4287610173415022	0.42613683765219906	SDS	0.42613683765219906	0.14	0.08
SDS	(0.129,0.143]	(0.0899,0.101]	4780	0.287364059249448	0.28660901760165863	SDS	0.28660901760165863	0.14	0.1
SDS	(0.129,0.143]	(0.101,0.112]	8423	0.2019074163250541	0.20228203308254697	SDS	0.20228203308254697	0.14	0.11
SDS	(0.129,0.143]	(0.112,0.129]	9233	0.08938668345884095	0.0912487210569032	SDS	0.0912487210569032	0.14	0.12
SDS	(0.129,0.143]	(0.129,0.143]	9226	-0.03760547877331289	-0.034064721317305306	SDS	-0.034064721317305306	0.14	0.14
SDS	(0.129,0.143]	(0.143,0.157]	6608	-0.11592481991780174	-0.11134875263692405	SDS	-0.11134875263692405	0.14	0.15
SDS	(0.129,0.143]	(0.157,0.169]	7929	-0.16261229465878033	-0.15741906180179627	SDS	-0.15741906180179627	0.14	0.16
SDS	(0.129,0.143]	(0.169,0.185]	6093	-0.2413866580985214	-0.23515210043944798	SDS	-0.23515210043944798	0.14	0.18
SDS	(0.129,0.143]	(0.185,0.202]	4583	-0.37309454586446084	-0.365118930782989	SDS	-0.365118930782989	0.14	0.19
SDS	(0.129,0.143]	(0.202,0.219]	2998	-0.49454026909778465	-0.4849592529925739	SDS	-0.4849592529925739	0.14	0.21
SDS	(0.129,0.143]	(0.219,0.23]	2048	-0.585413611923916	-0.5746313336110328	SDS	-0.5746313336110328	0.14	0.22
SDS	(0.129,0.143]	(0.23,0.25]	1630	-0.5447152212179562	-0.5344709382857612	SDS	-0.5344709382857612	0.14	0.24
SDS	(0.129,0.143]	(0.25,0.265]	569	-0.6566589988677275	-0.6449349219135161	SDS	-0.6449349219135161	0.14	0.26
SDS	(0.129,0.143]	(0.265,0.281]	418	-0.6802403391588373	-0.6682045385239841	SDS	-0.6682045385239841	0.14	0.27
SDS	(0.129,0.143]	(0.281,0.298]	158	-0.862199029775993	-0.8477579022146927	SDS	NA	0.14	0.29
SDS	(0.129,0.143]	(0.298,0.316]	94	-0.7944769378508973	-0.7809310342037188	SDS	NA	0.14	0.31
SDS	(0.129,0.143]	(0.316,0.337]	49	-1.7212834393009053	-1.6954860041331221	SDS	NA	0.14	0.33
SDS	(0.129,0.143]	(0.337,0.352]	42	-4.145711979399862	-4.087865823563844	SDS	NA	0.14	0.34
SDS	(0.129,0.143]	(0.352,0.371]	1	0.646936220562748	0.6414279648822888	SDS	NA	0.14	0.36
SDS	(0.129,0.143]	(0.371,0.388]	11	-1.9788056217275332	-1.9496039796079012	SDS	NA	0.14	0.38
SDS	(0.129,0.143]	(0.388,0.408]	7	-5.3229515200757405	-5.249543337735454	SDS	NA	0.14	0.4
SDS	(0.129,0.143]	(0.408,0.427]	1	-5.97770302628978	-5.895639629830911	SDS	NA	0.14	0.42
SDS	(0.143,0.157]	[0,0.0459]	200	0.888276173844775	0.8795776254331037	SDS	NA	0.15	0.02
SDS	(0.143,0.157]	(0.0459,0.0618]	1005	0.6002434747036369	0.595352454278629	SDS	0.595352454278629	0.15	0.05
SDS	(0.143,0.157]	(0.0618,0.0765]	1936	0.6403399872867396	0.6349189277575501	SDS	0.6349189277575501	0.15	0.07
SDS	(0.143,0.157]	(0.0765,0.0899]	2284	0.5017377274498367	0.49814886261561553	SDS	0.49814886261561553	0.15	0.08
SDS	(0.143,0.157]	(0.0899,0.101]	3420	0.38681707495117834	0.3847473556929248	SDS	0.3847473556929248	0.15	0.1
SDS	(0.143,0.157]	(0.101,0.112]	6471	0.3159476488350707	0.31481475836098105	SDS	0.31481475836098105	0.15	0.11
SDS	(0.143,0.157]	(0.112,0.129]	8387	0.21552437706311744	0.21571899009444284	SDS	0.21571899009444284	0.15	0.12
SDS	(0.143,0.157]	(0.129,0.143]	8469	0.13214376200285274	0.13344059025603947	SDS	0.13344059025603947	0.15	0.14
SDS	(0.143,0.157]	(0.143,0.157]	7125	-0.013045040119620648	-0.009828949126197018	SDS	-0.009828949126197018	0.15	0.15
SDS	(0.143,0.157]	(0.157,0.169]	8985	-0.09903226992660516	-0.09467950665617274	SDS	-0.09467950665617274	0.15	0.16
SDS	(0.143,0.157]	(0.169,0.185]	7889	-0.18052329692542454	-0.17509329705343563	SDS	-0.17509329705343563	0.15	0.18
SDS	(0.143,0.157]	(0.185,0.202]	6710	-0.3239073698091981	-0.31658196406150607	SDS	-0.31658196406150607	0.15	0.19
SDS	(0.143,0.157]	(0.202,0.219]	5004	-0.4081869373689228	-0.39974743307219657	SDS	-0.39974743307219657	0.15	0.21
SDS	(0.143,0.157]	(0.219,0.23]	3672	-0.4673599117865495	-0.45813819506456377	SDS	-0.45813819506456377	0.15	0.22
SDS	(0.143,0.157]	(0.23,0.25]	2852	-0.5781300734781629	-0.567444076860229	SDS	-0.567444076860229	0.15	0.24
SDS	(0.143,0.157]	(0.25,0.265]	1352	-0.6511501750564938	-0.639498919698224	SDS	-0.639498919698224	0.15	0.26
SDS	(0.143,0.157]	(0.265,0.281]	715	-0.8349367527105871	-0.8208560074364931	SDS	-0.8208560074364931	0.15	0.27
SDS	(0.143,0.157]	(0.281,0.298]	453	-0.7712003024681454	-0.7579620945823143	SDS	-0.7579620945823143	0.15	0.29
SDS	(0.143,0.157]	(0.298,0.316]	176	-0.8236332694465115	-0.8097019458492032	SDS	NA	0.15	0.31
SDS	(0.143,0.157]	(0.316,0.337]	78	-1.2482440483381263	-1.2286997598625609	SDS	NA	0.15	0.33
SDS	(0.143,0.157]	(0.337,0.352]	27	-1.5446819158309908	-1.5212189907556524	SDS	NA	0.15	0.34
SDS	(0.143,0.157]	(0.352,0.371]	19	-3.4724557073101563	-3.423509381617805	SDS	NA	0.15	0.36
SDS	(0.143,0.157]	(0.371,0.388]	13	-1.3952024480348766	-1.373715504362908	SDS	NA	0.15	0.38
SDS	(0.143,0.157]	(0.388,0.408]	14	-3.5307613504582185	-3.481044277664137	SDS	NA	0.15	0.4
SDS	(0.143,0.157]	(0.408,0.427]	26	-5.542140307242777	-5.465834650261626	SDS	NA	0.15	0.42
SDS	(0.143,0.157]	(0.427,0.444]	13	-6.057524419634922	-5.974405857599359	SDS	NA	0.15	0.44
SDS	(0.143,0.157]	(0.444,0.464]	5	-6.305315833796352	-6.218921696636548	SDS	NA	0.15	0.45
SDS	(0.157,0.169]	[0,0.0459]	75	0.9992777036895105	0.989111816907208	SDS	NA	0.16	0.02
SDS	(0.157,0.169]	(0.0459,0.0618]	358	1.146537840179144	1.1344253095169068	SDS	1.1344253095169068	0.16	0.05
SDS	(0.157,0.169]	(0.0618,0.0765]	709	0.8477086400798892	0.8395463572402183	SDS	0.8395463572402183	0.16	0.07
SDS	(0.157,0.169]	(0.0765,0.0899]	929	0.6926018285888552	0.6864899154726053	SDS	0.6864899154726053	0.16	0.08
SDS	(0.157,0.169]	(0.0899,0.101]	1441	0.4807346886602634	0.47742346472665786	SDS	0.47742346472665786	0.16	0.1
SDS	(0.157,0.169]	(0.101,0.112]	3037	0.42334542876666453	0.4207928381890298	SDS	0.4207928381890298	0.16	0.11
SDS	(0.157,0.169]	(0.112,0.129]	4273	0.2821752818658329	0.28148883109388356	SDS	0.28148883109388356	0.16	0.12
SDS	(0.157,0.169]	(0.129,0.143]	4887	0.16473498082244167	0.16560098306821647	SDS	0.16560098306821647	0.16	0.14
SDS	(0.157,0.169]	(0.143,0.157]	4406	0.10351065822755504	0.10518598983919573	SDS	0.10518598983919573	0.16	0.15
SDS	(0.157,0.169]	(0.157,0.169]	6306	-0.0688217342450388	-0.06486832653542515	SDS	-0.06486832653542515	0.16	0.16
SDS	(0.157,0.169]	(0.169,0.185]	5796	-0.062271447768088996	-0.05840462883522194	SDS	-0.05840462883522194	0.16	0.18
SDS	(0.157,0.169]	(0.185,0.202]	5330	-0.19156167226716442	-0.18598575520186272	SDS	-0.18598575520186272	0.16	0.19
SDS	(0.157,0.169]	(0.202,0.219]	3981	-0.292118802688831	-0.2852136126295925	SDS	-0.2852136126295925	0.16	0.21
SDS	(0.157,0.169]	(0.219,0.23]	3240	-0.4464915837516259	-0.4375457271776885	SDS	-0.4375457271776885	0.16	0.22
SDS	(0.157,0.169]	(0.23,0.25]	2917	-0.37264239110037817	-0.3646727530899947	SDS	-0.3646727530899947	0.16	0.24
SDS	(0.157,0.169]	(0.25,0.265]	1351	-0.43772837956629934	-0.42889836451066166	SDS	-0.42889836451066166	0.16	0.26
SDS	(0.157,0.169]	(0.265,0.281]	814	-0.6503290504815982	-0.6386886496367528	SDS	-0.6386886496367528	0.16	0.27
SDS	(0.157,0.169]	(0.281,0.298]	576	-0.6288479116480216	-0.6174914717476735	SDS	-0.6174914717476735	0.16	0.29
SDS	(0.157,0.169]	(0.298,0.316]	383	-0.8501306393236497	-0.8358490448102925	SDS	-0.8358490448102925	0.16	0.31
SDS	(0.157,0.169]	(0.316,0.337]	126	-0.8605980940652386	-0.8461781294050316	SDS	NA	0.16	0.33
SDS	(0.157,0.169]	(0.337,0.352]	50	-1.1256671938854812	-1.1077432589504594	SDS	NA	0.16	0.34
SDS	(0.157,0.169]	(0.352,0.371]	25	-1.3521251538890202	-1.3312076525183567	SDS	NA	0.16	0.36
SDS	(0.157,0.169]	(0.371,0.388]	10	-0.6749332512371654	-0.6629676054349048	SDS	NA	0.16	0.38
SDS	(0.157,0.169]	(0.388,0.408]	6	-1.1990918575828984	-1.1801973159675485	SDS	NA	0.16	0.4
SDS	(0.157,0.169]	(0.408,0.427]	1	-4.46609432254248	-4.404013006109815	SDS	NA	0.16	0.42
SDS	(0.157,0.169]	(0.427,0.444]	2	-4.574997757856875	-4.511476837938078	SDS	NA	0.16	0.44
SDS	(0.157,0.169]	(0.444,0.464]	5	-4.583627047943346	-4.519992056727759	SDS	NA	0.16	0.45
SDS	(0.157,0.169]	(0.464,0.483]	10	-5.4990469853307316	-5.423310982523248	SDS	NA	0.16	0.47
SDS	(0.157,0.169]	(0.483,0.5]	4	-6.35414181871766	-6.267102246839442	SDS	NA	0.16	0.49
SDS	(0.169,0.185]	[0,0.0459]	44	0.7370155304922816	0.7303165089904461	SDS	NA	0.18	0.02
SDS	(0.169,0.185]	(0.0459,0.0618]	228	0.7306397390415358	0.7240249996523154	SDS	NA	0.18	0.05
SDS	(0.169,0.185]	(0.0618,0.0765]	587	0.9142215734934628	0.9051800507056803	SDS	0.9051800507056803	0.18	0.07
SDS	(0.169,0.185]	(0.0765,0.0899]	777	0.6627940150216693	0.65707613384942	SDS	0.65707613384942	0.18	0.08
SDS	(0.169,0.185]	(0.0899,0.101]	1377	0.6461720808202653	0.6406739263660346	SDS	0.6406739263660346	0.18	0.1
SDS	(0.169,0.185]	(0.101,0.112]	2729	0.5699491563171053	0.5654585989833977	SDS	0.5654585989833977	0.18	0.11
SDS	(0.169,0.185]	(0.112,0.129]	4430	0.42839745460335177	0.4257780808798454	SDS	0.4257780808798454	0.18	0.12
SDS	(0.169,0.185]	(0.129,0.143]	6015	0.3030493469357365	0.3020869601774006	SDS	0.3020869601774006	0.18	0.14
SDS	(0.169,0.185]	(0.143,0.157]	5493	0.16707958046653024	0.16791458925639186	SDS	0.16791458925639186	0.18	0.15
SDS	(0.169,0.185]	(0.157,0.169]	8667	0.11409518223796862	0.11563059615444717	SDS	0.11563059615444717	0.18	0.16
SDS	(0.169,0.185]	(0.169,0.185]	8735	-0.047733126626308756	-0.04405849095871501	SDS	-0.04405849095871501	0.18	0.18
SDS	(0.169,0.185]	(0.185,0.202]	7974	-0.04761354830709683	-0.04394049335515917	SDS	-0.04394049335515917	0.18	0.19
SDS	(0.169,0.185]	(0.202,0.219]	7500	-0.22428039325532495	-0.2182719647209376	SDS	-0.2182719647209376	0.18	0.21
SDS	(0.169,0.185]	(0.219,0.23]	6053	-0.2479108401573555	-0.24159003879798985	SDS	-0.24159003879798985	0.18	0.22
SDS	(0.169,0.185]	(0.23,0.25]	5901	-0.3102126078589942	-0.3030682342981044	SDS	-0.3030682342981044	0.18	0.24
SDS	(0.169,0.185]	(0.25,0.265]	2988	-0.4837106014455826	-0.47427274360953703	SDS	-0.47427274360953703	0.18	0.26
SDS	(0.169,0.185]	(0.265,0.281]	2164	-0.569848901669153	-0.5592723745438122	SDS	-0.5592723745438122	0.18	0.27
SDS	(0.169,0.185]	(0.281,0.298]	1242	-0.6720368182961517	-0.6601094606796328	SDS	-0.6601094606796328	0.18	0.29
SDS	(0.169,0.185]	(0.298,0.316]	944	-0.7060244718913207	-0.6936478286810116	SDS	-0.6936478286810116	0.18	0.31
SDS	(0.169,0.185]	(0.316,0.337]	394	-0.8480012677873814	-0.8337478216118432	SDS	-0.8337478216118432	0.18	0.33
SDS	(0.169,0.185]	(0.337,0.352]	151	-0.9698123437604236	-0.9539486669331716	SDS	NA	0.18	0.34
SDS	(0.169,0.185]	(0.352,0.371]	42	-1.240653147560428	-1.2212092038278077	SDS	NA	0.18	0.36
SDS	(0.169,0.185]	(0.371,0.388]	34	-1.245686342268854	-1.2261758643205984	SDS	NA	0.18	0.38
SDS	(0.169,0.185]	(0.388,0.408]	37	-2.7242535973668702	-2.6851978170250446	SDS	NA	0.18	0.4
SDS	(0.169,0.185]	(0.408,0.427]	4	-1.33753270550379	-1.3168081029108913	SDS	NA	0.18	0.42
SDS	(0.169,0.185]	(0.427,0.444]	17	-4.137260358581642	-4.079525925417716	SDS	NA	0.18	0.44
SDS	(0.169,0.185]	(0.444,0.464]	8	-4.345917315436411	-4.285424628764444	SDS	NA	0.18	0.45
SDS	(0.185,0.202]	[0,0.0459]	4	-0.3764649151594195	-0.36844474688848616	SDS	NA	0.19	0.02
SDS	(0.185,0.202]	(0.0459,0.0618]	76	0.473753763491285	0.4705348209827848	SDS	NA	0.19	0.05
SDS	(0.185,0.202]	(0.0618,0.0765]	211	0.9850058275459614	0.975028601870543	SDS	NA	0.19	0.07
SDS	(0.185,0.202]	(0.0765,0.0899]	267	0.9779331811074966	0.9680494493282035	SDS	NA	0.19	0.08
SDS	(0.185,0.202]	(0.0899,0.101]	653	0.6525803132093599	0.6469974478030767	SDS	0.6469974478030767	0.19	0.1
SDS	(0.185,0.202]	(0.101,0.112]	1351	0.5743516767885463	0.5698029221739158	SDS	0.5698029221739158	0.19	0.11
SDS	(0.185,0.202]	(0.112,0.129]	2221	0.5153700234805242	0.5116009522016386	SDS	0.5116009522016386	0.19	0.12
SDS	(0.185,0.202]	(0.129,0.143]	3103	0.35770402380076965	0.356019152364874	SDS	0.356019152364874	0.19	0.14
SDS	(0.185,0.202]	(0.143,0.157]	3266	0.31685280331192867	0.31570794752621584	SDS	0.31570794752621584	0.19	0.15
SDS	(0.185,0.202]	(0.157,0.169]	5669	0.17272783888014587	0.1734881828765661	SDS	0.1734881828765661	0.19	0.16
SDS	(0.185,0.202]	(0.169,0.185]	5757	0.08817792878497815	0.09005594501068744	SDS	0.09005594501068744	0.19	0.18
SDS	(0.185,0.202]	(0.185,0.202]	5990	0.03858411096284369	0.04111771195336029	SDS	0.04111771195336029	0.19	0.19
SDS	(0.185,0.202]	(0.202,0.219]	6051	-0.14827924494082995	-0.1432754818492512	SDS	-0.1432754818492512	0.19	0.21
SDS	(0.185,0.202]	(0.219,0.23]	5163	-0.17085290826881086	-0.1655507420614085	SDS	-0.1655507420614085	0.19	0.22
SDS	(0.185,0.202]	(0.23,0.25]	5426	-0.33296843930466585	-0.3255232545325923	SDS	-0.3255232545325923	0.19	0.24
SDS	(0.185,0.202]	(0.25,0.265]	3124	-0.2929614686845369	-0.2860451393540572	SDS	-0.2860451393540572	0.19	0.26
SDS	(0.185,0.202]	(0.265,0.281]	2162	-0.36905429472318324	-0.36113208805450425	SDS	-0.36113208805450425	0.19	0.27
SDS	(0.185,0.202]	(0.281,0.298]	1409	-0.47519085386627957	-0.4658656192755955	SDS	-0.4658656192755955	0.19	0.29
SDS	(0.185,0.202]	(0.298,0.316]	1157	-0.5880969628400378	-0.5772792130902599	SDS	-0.5772792130902599	0.19	0.31
SDS	(0.185,0.202]	(0.316,0.337]	592	-0.7558382638459025	-0.7428031280146012	SDS	-0.7428031280146012	0.19	0.33
SDS	(0.185,0.202]	(0.337,0.352]	197	-0.9510493346747707	-0.9354336876108776	SDS	NA	0.19	0.34
SDS	(0.185,0.202]	(0.352,0.371]	126	-0.8457125476654301	-0.831489356269797	SDS	NA	0.19	0.36
SDS	(0.185,0.202]	(0.371,0.388]	71	-0.9418227561341149	-0.9263290759723114	SDS	NA	0.19	0.38
SDS	(0.185,0.202]	(0.388,0.408]	33	-0.8084309611682341	-0.7947005981368754	SDS	NA	0.19	0.4
SDS	(0.185,0.202]	(0.408,0.427]	12	-2.6941573872719204	-2.6554994512115626	SDS	NA	0.19	0.42
SDS	(0.185,0.202]	(0.427,0.444]	7	-1.7267994826123476	-1.7009291304134544	SDS	NA	0.19	0.44
SDS	(0.185,0.202]	(0.444,0.464]	5	-3.413941267473048	-3.365768448983067	SDS	NA	0.19	0.45
SDS	(0.185,0.202]	(0.464,0.483]	2	-5.93603002487968	-5.854517507260715	SDS	NA	0.19	0.47
SDS	(0.202,0.219]	[0,0.0459]	11	2.981643827262373	2.945272879326168	SDS	NA	0.21	0.02
SDS	(0.202,0.219]	(0.0459,0.0618]	22	0.852069764954723	0.8438498320459321	SDS	NA	0.21	0.05
SDS	(0.202,0.219]	(0.0618,0.0765]	172	0.5601053008837168	0.5557448702862132	SDS	NA	0.21	0.07
SDS	(0.202,0.219]	(0.0765,0.0899]	302	0.7446636545350821	0.7378635318512444	SDS	0.7378635318512444	0.21	0.08
SDS	(0.202,0.219]	(0.0899,0.101]	415	0.6140648371519565	0.6089911109977286	SDS	0.6089911109977286	0.21	0.1
SDS	(0.202,0.219]	(0.101,0.112]	1061	0.6311579493052331	0.6258582678928111	SDS	0.6258582678928111	0.21	0.11
SDS	(0.202,0.219]	(0.112,0.129]	2021	0.5628237923671274	0.5584274258066743	SDS	0.5584274258066743	0.21	0.12
SDS	(0.202,0.219]	(0.129,0.143]	2912	0.5571271905870724	0.5528061278750056	SDS	0.5528061278750056	0.21	0.14
SDS	(0.202,0.219]	(0.143,0.157]	3479	0.3869911452881998	0.384919124979816	SDS	0.384919124979816	0.21	0.15
SDS	(0.202,0.219]	(0.157,0.169]	5695	0.2828163976850792	0.28212147195028103	SDS	0.28212147195028103	0.21	0.16
SDS	(0.202,0.219]	(0.169,0.185]	6905	0.23983163090911472	0.239704924348694	SDS	0.239704924348694	0.21	0.18
SDS	(0.202,0.219]	(0.185,0.202]	7789	0.13527585164620173	0.13653127654827818	SDS	0.13653127654827818	0.21	0.19
SDS	(0.202,0.219]	(0.202,0.219]	7517	0.025359497002931528	0.02806791525522197	SDS	0.02806791525522197	0.21	0.21
SDS	(0.202,0.219]	(0.219,0.23]	7325	-0.061974816889538396	-0.05811191914470019	SDS	-0.05811191914470019	0.21	0.22
SDS	(0.202,0.219]	(0.23,0.25]	8323	-0.1518293651671569	-0.14677867274374162	SDS	-0.14677867274374162	0.21	0.24
SDS	(0.202,0.219]	(0.25,0.265]	5371	-0.28740905753197055	-0.28056612598208974	SDS	-0.28056612598208974	0.21	0.26
SDS	(0.202,0.219]	(0.265,0.281]	3838	-0.36443969662433906	-0.35657849070821673	SDS	-0.35657849070821673	0.21	0.27
SDS	(0.202,0.219]	(0.281,0.298]	2867	-0.4317284627310524	-0.4229777610705118	SDS	-0.4229777610705118	0.21	0.29
SDS	(0.202,0.219]	(0.298,0.316]	2352	-0.4635782147389876	-0.45440648858192245	SDS	-0.45440648858192245	0.21	0.31
SDS	(0.202,0.219]	(0.316,0.337]	1317	-0.8127790001831303	-0.7989911600657127	SDS	-0.7989911600657127	0.21	0.33
SDS	(0.202,0.219]	(0.337,0.352]	582	-0.9151731619279159	-0.9000317649481118	SDS	-0.9000317649481118	0.21	0.34
SDS	(0.202,0.219]	(0.352,0.371]	347	-0.7815436155066322	-0.768168678513355	SDS	-0.768168678513355	0.21	0.36
SDS	(0.202,0.219]	(0.371,0.388]	215	-1.060696547455976	-1.0436314648503235	SDS	NA	0.21	0.38
SDS	(0.202,0.219]	(0.388,0.408]	177	-0.8963809795602068	-0.8814879979877813	SDS	NA	0.21	0.4
SDS	(0.202,0.219]	(0.408,0.427]	24	-3.287276519663235	-3.2407780929129677	SDS	NA	0.21	0.42
SDS	(0.202,0.219]	(0.427,0.444]	44	-1.0050875087291258	-0.9887575265891333	SDS	NA	0.21	0.44
SDS	(0.202,0.219]	(0.444,0.464]	9	-1.9050741710574528	-1.8768471910604227	SDS	NA	0.21	0.45
SDS	(0.202,0.219]	(0.464,0.483]	2	-3.395577275302331	-3.3476472119382277	SDS	NA	0.21	0.47
SDS	(0.219,0.23]	[0,0.0459]	4	3.809913399829775	3.7625934881562735	SDS	NA	0.22	0.02
SDS	(0.219,0.23]	(0.0459,0.0618]	4	2.9352189906701223	2.899461736474692	SDS	NA	0.22	0.05
SDS	(0.219,0.23]	(0.0618,0.0765]	41	1.151149700415896	1.1389762051931265	SDS	NA	0.22	0.07
SDS	(0.219,0.23]	(0.0765,0.0899]	66	0.9255621952381701	0.9163707598369659	SDS	NA	0.22	0.08
SDS	(0.219,0.23]	(0.0899,0.101]	116	0.7609011306520399	0.7538863634332851	SDS	NA	0.22	0.1
SDS	(0.219,0.23]	(0.101,0.112]	730	0.9923686216153903	0.9822940665584017	SDS	0.9822940665584017	0.22	0.11
SDS	(0.219,0.23]	(0.112,0.129]	1152	0.6038132453446567	0.5988750358273611	SDS	0.5988750358273611	0.22	0.12
SDS	(0.219,0.23]	(0.129,0.143]	1762	0.5255314653453536	0.5216280691290545	SDS	0.5216280691290545	0.22	0.14
SDS	(0.219,0.23]	(0.143,0.157]	2100	0.5586287348499085	0.5542878231004894	SDS	0.5542878231004894	0.22	0.15
SDS	(0.219,0.23]	(0.157,0.169]	3732	0.35433256463953483	0.35269226080013283	SDS	0.35269226080013283	0.22	0.16
SDS	(0.219,0.23]	(0.169,0.185]	5242	0.30514899668182455	0.3041588544804634	SDS	0.3041588544804634	0.22	0.18
SDS	(0.219,0.23]	(0.185,0.202]	6363	0.157289454549457	0.15825387982061873	SDS	0.15825387982061873	0.22	0.19
SDS	(0.219,0.23]	(0.202,0.219]	6506	0.08305507842926092	0.08500081403599548	SDS	0.08500081403599548	0.22	0.21
SDS	(0.219,0.23]	(0.219,0.23]	6591	0.011887207145124179	0.014773716707293669	SDS	0.014773716707293669	0.22	0.22
SDS	(0.219,0.23]	(0.23,0.25]	8345	-0.0772284563238607	-0.07316391946229084	SDS	-0.07316391946229084	0.22	0.24
SDS	(0.219,0.23]	(0.25,0.265]	5363	-0.20688724467306246	-0.2011087376031499	SDS	-0.2011087376031499	0.22	0.26
SDS	(0.219,0.23]	(0.265,0.281]	4446	-0.20594186539831183	-0.2001758553749407	SDS	-0.2001758553749407	0.22	0.27
SDS	(0.219,0.23]	(0.281,0.298]	3212	-0.3410062010447952	-0.3334547644378885	SDS	-0.3334547644378885	0.22	0.29
SDS	(0.219,0.23]	(0.298,0.316]	3254	-0.43341699491837654	-0.4246439724117001	SDS	-0.4246439724117001	0.22	0.31
SDS	(0.219,0.23]	(0.316,0.337]	1744	-0.5903991782717332	-0.5795509953464386	SDS	-0.5795509953464386	0.22	0.33
SDS	(0.219,0.23]	(0.337,0.352]	802	-0.6363337877406721	-0.6248783914273457	SDS	-0.6248783914273457	0.22	0.34
SDS	(0.219,0.23]	(0.352,0.371]	413	-0.6893970033608381	-0.6772401600272998	SDS	-0.6772401600272998	0.22	0.36
SDS	(0.219,0.23]	(0.371,0.388]	300	-0.8659301351039878	-0.851439685753877	SDS	-0.851439685753877	0.22	0.38
SDS	(0.219,0.23]	(0.388,0.408]	247	-0.6931114698327484	-0.6809055246608096	SDS	NA	0.22	0.4
SDS	(0.219,0.23]	(0.408,0.427]	50	-1.333323846893325	-1.3126548815492494	SDS	NA	0.22	0.42
SDS	(0.219,0.23]	(0.427,0.444]	49	-2.068163524381657	-2.0377806527828737	SDS	NA	0.22	0.44
SDS	(0.219,0.23]	(0.444,0.464]	23	-2.2042132228916262	-2.172031899116411	SDS	NA	0.22	0.45
SDS	(0.219,0.23]	(0.464,0.483]	6	-1.3880622910598932	-1.3666697337113958	SDS	NA	0.22	0.47
SDS	(0.23,0.25]	(0.0459,0.0618]	24	4.100240087775502	4.049082323688282	SDS	NA	0.24	0.05
SDS	(0.23,0.25]	(0.0618,0.0765]	36	1.8887190483427745	1.8667955631268185	SDS	NA	0.24	0.07
SDS	(0.23,0.25]	(0.0765,0.0899]	30	1.5406156044580845	1.523293727353975	SDS	NA	0.24	0.08
